date;time;status;reference;description;assetType;type;isin;shares;price;amount;fee;tax;currency
2026-01-27;10:12:32;Executed;"SCALqCfNVAstPjh";"RWE";Security;Sell;DE0007037129;10;52,04;520,40;0,00;0,00;EUR
2026-01-27;10:11:30;Executed;"SCALkv6KHZ8jLpN";"E.ON";Security;Sell;DE000ENAG999;31;17,39;539,09;0,00;0,00;EUR
2026-01-27;09:57:40;Executed;"SCALBKvz6ZjYQee";"ASML Holding";Security;Buy;NL0010273215;1;1.193,20;-1.193,20;0,00;0,00;EUR
2026-01-26;11:54:14;Executed;"SCALppiEdewHu6U";"Invesco Physical Platinum";Security;Buy;IE00B40QP990;2;235,32;-470,64;0,00;0,00;EUR
2026-01-26;11:52:04;Executed;"SCALcD7q14YHHVP";"Xtrackers MSCI World Information Technology (Acc)";Security;Savings plan;IE00BM67HT60;3,062474;97,96;-299,99995304;0,00;0,00;EUR
2026-01-26;11:49:04;Executed;"SCALUgULEhHKt14";"Invesco Physical Gold A";Security;Savings plan;IE00B579F325;0,725864;413,30;-299,9995912;0,00;0,00;EUR
2026-01-26;11:38:52;Executed;"SCALkeofRyS6D1v";"iShares Core S&P 500 (Acc)";Security;Savings plan;IE00B5BMR087;0,480338;624,56;-299,99990128;0,00;0,00;EUR
2026-01-26;11:10:38;Executed;"SCALqpYftYCAuhd";"iShares Nasdaq 100 (Acc)";Security;Savings plan;IE00B53SZB19;0,243309;1.233,00;-299,999997;0,00;0,00;EUR
2026-01-22;01:00:00;Executed;"RANAVEF6YA92AKAERZY9EW";"Scalable Capital Broker 4x Sparplan";Cash;Deposit;;;;1.200,00;0,00;;EUR
2026-01-21;15:21:59;Executed;"SCALVMewNtCCtZ4";"Taiwan Semiconductor Manufact. ADR";Security;Buy;US8740391003;2;285,00;-570,00;0,00;0,00;EUR
2026-01-21;15:19:45;Executed;"SCALbenaNBbHkVP";"SAP SE Short -3x Factor HVB";Security;Sell;DE000UG21T10;40;13,18;527,20;0,00;0,00;EUR
2026-01-21;15:19:32;Cancelled;"SCALjg5YuC6uX5a";"SAP SE Short -3x Factor HVB";Security;Sell;DE000UG21T10;0;0,00;0,00;0,00;0,00;EUR
2026-01-21;09:00:33;Executed;"SCAL3CLapFy35vX";"SAP SE Short -3x Factor HVB";Security;Buy;DE000UG21T10;40;12,62;-504,80;0,00;0,00;EUR
2026-01-20;08:07:50;Executed;"SCALwh8g1XtcZuV";"Bayer";Security;Buy;DE000BAY0017;12;44,22;-530,64;0,00;0,00;EUR
2026-01-20;08:06:34;Cancelled;"SCALguZor6E8TAt";"Bayer";Security;Buy;DE000BAY0017;0;0,00;0,00;0,00;0,00;EUR
2026-01-19;08:00:07;Executed;"SCALod6PQn6uvyF";"MDAX Long 5x Factor GS";Security;Sell;DE000GP0R521;54;16,11;869,94;0,00;0,00;EUR
2026-01-19;08:00:05;Executed;"SCALnH5LMoVpySp";"DAX Long 5x Factor GS";Security;Sell;DE000GH1L183;167;5,676;947,892;0,00;0,00;EUR
2026-01-19;07:56:06;Executed;"SCALjKn9ErsAXY9";"Taiwan Semiconductor Manufact. ADR";Security;Sell;US8740391003;1;290,00;290,00;0,00;0,00;EUR
2026-01-19;07:50:05;Executed;"SCALUELf8JitRBP";"Tkms Ag & Co. Kgaa";Security;Sell;DE000TKMS001;4;98,00;392,00;0,00;0,00;EUR
2026-01-19;07:37:17;Executed;"SCALM5vEmAyBSeJ";"E.ON";Security;Buy;DE000ENAG999;31;17,35;-537,85;0,00;0,00;EUR
2026-01-19;07:37:14;Executed;"SCALx59xJRQZARZ";"Invesco Physical Silver";Security;Buy;IE00B43VDT70;6;76,875;-461,25;0,00;0,00;EUR
2026-01-19;07:36:08;Executed;"SCAL6mHTEiuEXLq";"RWE";Security;Buy;DE0007037129;10;50,46;-504,60;0,00;0,00;EUR
2026-01-19;07:30:31;Executed;"SCALYZteGajjB6o";"Airbus";Security;Sell;NL0000235190;2;214,10;428,20;0,00;0,00;EUR
2026-01-16;13:32:01;Executed;"SCALnPHu4v8xPgH";"SDAX Long 5x Factor HVB";Security;Sell;DE000HD6QK48;51;11,00;561,00;0,00;0,00;EUR
2026-01-16;11:39:17;Cancelled;"SCALgzZXDfA1M85";"Airbus";Security;Sell;NL0000235190;0;0,00;0,00;0,00;0,00;EUR
2026-01-15;22:57:00;Rejected;"SCALg33fjEgkcix";"SDAX Long 5x Factor HVB";Security;Sell;DE000HD6QK48;0;0,00;0,00;0,00;0,00;EUR
2026-01-15;22:56:25;Rejected;"SCALX4sETHeSAaL";"SDAX Long 5x Factor HVB";Security;Sell;DE000HD6QK48;0;0,00;0,00;0,00;0,00;EUR
2026-01-13;11:38:24;Executed;"SCALKQLVLXPbNnt";"iShares Core MSCI World (Acc)";Security;Savings plan;IE00B4L5Y983;2,627545;114,175;-299,999950375;0,00;0,00;EUR
2026-01-12;17:25:01;Executed;"SCALHrRDRZ7AENV";"Tkms Ag & Co. Kgaa Long Factor BNP";Security;Sell;DE000PK4BRP0;6;39,46;236,76;0,99;0,00;EUR
2026-01-12;17:11:56;Cancelled;"SCALizbiufZVeVU";"Tkms Ag & Co. Kgaa Long Factor BNP";Security;Sell;DE000PK4BRP0;0;0,00;0,00;0,00;0,00;EUR
2026-01-12;16:54:24;Executed;"SCAL36JhpQ7DsJA";"Tkms Ag & Co. Kgaa Long Factor BNP";Security;Buy;DE000PK4BRP0;6;44,25;-265,50;0,00;0,00;EUR
2026-01-12;09:31:00;Executed;"SCALzd3taSQUGn9";"Commerzbank";Security;Sell;DE000CBK1001;27;34,50;931,50;0,00;0,00;EUR
2026-01-12;07:30:27;Executed;"SCALcWBv6mGauNF";"Micron Technology";Security;Buy;US5951121038;1;291,45;-291,45;0,00;0,00;EUR
2026-01-09;08:10:27;Executed;"SCALhprczmEoykE";"MDAX Long 5x Factor GS";Security;Buy;DE000GP0R521;54;18,49;-998,46;0,00;0,00;EUR
2026-01-09;08:00:04;Executed;"SCALeeGSXGVV6gE";"DAX Long 5x Factor GS";Security;Buy;DE000GH1L183;167;5,984;-999,328;0,00;0,00;EUR
2026-01-09;07:30:11;Executed;"SCALNX1EXuYfzeK";"Taiwan Semiconductor Manufact. ADR";Security;Buy;US8740391003;1;274,00;-274,00;0,00;0,00;EUR
2026-01-09;01:00:00;Executed;"WACOKTYDKEGGVNGJVLWXWF";"Scalable Capital Broker Sparplan";Cash;Deposit;;;;300,00;0,00;;EUR
2026-01-08;22:40:29;Cancelled;"SCALstSXdMBqChP";"SDAX Long 5x Factor HVB";Security;Sell;DE000HD6QK48;0;0,00;0,00;0,00;0,00;EUR
2026-01-08;22:39:10;Cancelled;"SCALiqNEzuct68i";"DAX Long 5x Factor GS";Security;Buy;DE000GH1L183;0;0,00;0,00;0,00;0,00;EUR
2026-01-08;21:34:57;Executed;"SCALYqbHBP6RCTh";"Nasdaq 100 Long 2x Factor GS";Security;Sell;DE000GX502A1;33;7,902;260,766;0,00;0,00;EUR
2026-01-08;19:32:12;Cancelled;"SCALWxTRbdWzbkj";"Nasdaq 100 Long 2x Factor GS";Security;Sell;DE000GX502A1;0;0,00;0,00;0,00;0,00;EUR
2026-01-08;19:28:49;Executed;"SCALkP12TRCHcu6";"DAX Long 5x Factor GS";Security;Sell;DE000GH1L183;91;5,958;542,178;0,00;0,00;EUR
2026-01-08;19:27:21;Executed;"SCALmgtkTx6a6f8";"MDAX Long 5x Factor GS";Security;Sell;DE000GK43WQ1;86;7,09;609,74;0,00;0,00;EUR
2026-01-08;14:47:38;Executed;"SCALXX2dZbpyTPR";"RWE Long 5x Factor HVB";Security;Sell;DE000UG00JR5;6;50,00;300,00;0,00;0,00;EUR
2026-01-08;09:48:39;Executed;"SCALNmVkCP7FtNq";"SDAX Long 5x Factor HVB";Security;Buy;DE000HD6QK48;25;10,16;-254,00;0,00;0,00;EUR
2026-01-08;09:48:17;Executed;"SCALSAnb82MAa9j";"DAX Long 5x Factor GS";Security;Buy;DE000GH1L183;43;6,00;-258,00;0,00;0,00;EUR
2026-01-08;09:47:51;Executed;"SCALLFzqrRuKihM";"MDAX Long 5x Factor GS";Security;Buy;DE000GK43WQ1;37;6,947;-257,039;0,00;0,00;EUR
2026-01-08;09:15:36;Executed;"SCAL2U2NwCmjqpG";"Bayer";Security;Sell;DE000BAY0017;26;38,875;1.010,75;0,00;0,00;EUR
2026-01-08;09:12:43;Cancelled;"SCALsGsuE7fqoVk";"RWE Long 5x Factor HVB";Security;Sell;DE000UG00JR5;0;0,00;0,00;0,00;0,00;EUR
2026-01-08;09:08:24;Executed;"SCALczSJM2Rzq4E";"Allianz";Security;Sell;DE0008404005;1;386,40;386,40;0,00;0,00;EUR
2026-01-08;09:08:15;Cancelled;"SCALQxrcCo5M1mN";"Allianz";Security;Sell;DE0008404005;0;0,00;0,00;0,00;0,00;EUR
2026-01-08;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-l6X2Mj-EUR-DISTRIBUTION-RKN";"Dividend US67066G1040 (Transfer Baader Bank)";Cash;Deposit;;;;0,01;0,00;;EUR
2026-01-07;21:33:18;Cancelled;"SCAL1prSQSByZFz";"Nasdaq 100 Long 2x Factor GS";Security;Sell;DE000GX502A1;0;0,00;0,00;0,00;0,00;EUR
2026-01-07;15:30:00;Executed;"SCALJ5Tu5GJsdUc";"Exxon Mobil";Security;Sell;US30231G1022;3;103,52;310,56;0,00;0,00;EUR
2026-01-07;13:28:21;Executed;"SCALn87HRVEr6aB";"SDAX Long 5x Factor HVB";Security;Buy;DE000HD6QK48;26;9,85;-256,10;0,00;0,00;EUR
2026-01-07;09:31:23;Executed;"SCALqcy89Wbo7aa";"Airbus";Security;Buy;NL0000235190;2;209,15;-418,30;0,00;0,00;EUR
2026-01-06;14:16:42;Executed;"SCALq8aLcGefPZj";"RWE Long 5x Factor HVB";Security;Buy;DE000UG00JR5;6;49,66;-297,96;0,00;0,00;EUR
2026-01-06;12:01:15;Cancelled;"SCALZpkKVLqGm8N";"Nasdaq 100 Long 2x Factor GS";Security;Sell;DE000GX502A1;0;0,00;0,00;0,00;0,00;EUR
2026-01-05;18:05:57;Executed;"SCALmyQFgyKS2XG";"NVIDIA Long 5x Factor HVB";Security;Sell;DE000UG4KA77;19;23,89;453,91;0,00;0,00;EUR
2026-01-05;17:35:44;Executed;"SCALaYMserjm36q";"NVIDIA Long 5x Factor HVB";Security;Buy;DE000UG4KA77;19;25,24;-479,56;0,00;0,00;EUR
2026-01-05;15:40:33;Executed;"SCAL8A5Jvad31GG";"Chevron Corp";Security;Sell;US1667641005;2;138,22;276,44;0,00;0,00;EUR
2026-01-05;15:40:11;Executed;"SCALQStac8FKGW6";"ConocoPhillips";Security;Sell;US20825C1045;3;85,69;257,07;0,00;0,00;EUR
2026-01-05;11:29:22;Executed;"SCAL2zYJTsMvw2a";"MDAX Long 5x Factor GS";Security;Buy;DE000GK43WQ1;49;6,093;-298,557;0,00;0,00;EUR
2026-01-05;10:22:34;Executed;"SCALqYytGhcVidV";"thyssenkrupp";Security;Buy;DE0007500001;40;9,994;-399,76;0,00;0,00;EUR
2026-01-05;10:10:33;Cancelled;"SCALhNKdxqhqD37";"thyssenkrupp";Security;Buy;DE0007500001;0;0,00;0,00;0,00;0,00;EUR
2026-01-05;09:25:28;Executed;"SCALUhyU4Et7Pdc";"Nasdaq 100 Long 2x Factor GS";Security;Buy;DE000GX502A1;33;7,79;-257,07;0,00;0,00;EUR
2026-01-05;09:16:27;Executed;"SCALpLM5dQoodzF";"ConocoPhillips";Security;Buy;US20825C1045;3;90,80;-272,40;0,00;0,00;EUR
2026-01-05;09:16:01;Executed;"SCAL3M68MnHSQDH";"Exxon Mobil";Security;Buy;US30231G1022;3;109,16;-327,48;0,00;0,00;EUR
2026-01-05;09:15:14;Executed;"SCALt2wAs6Ch1pV";"Chevron Corp";Security;Buy;US1667641005;2;145,74;-291,48;0,00;0,00;EUR
2026-01-05;09:01:31;Cancelled;"SCAL11kGWFW42Y2";"thyssenkrupp";Security;Buy;DE0007500001;0;0,00;0,00;0,00;0,00;EUR
2026-01-05;09:00:10;Executed;"SCAL3QbEVscjrvK";"Bayer";Security;Buy;DE000BAY0017;26;38,48;-1.000,48;0,00;0,00;EUR
2026-01-05;09:00:02;Executed;"SCALL469iM5qrKn";"Commerzbank";Security;Buy;DE000CBK1001;27;36,66;-989,82;0,00;0,00;EUR
2026-01-02;16:18:11;Executed;"SCALDQ4amSRYBVs";"ASML Holding Long 3x Factor GS";Security;Sell;DE000GB7ADD3;26;9,754;253,604;0,00;0,00;EUR
2026-01-02;16:17:33;Cancelled;"SCALPhkZWefuiNd";"ASML Holding Long 3x Factor GS";Security;Sell;DE000GB7ADD3;0;0,00;0,00;0,00;0,00;EUR
2026-01-02;16:16:47;Executed;"SCALKzfT5C4Z9WQ";"ASML Holding";Security;Sell;NL0010273215;1;990,60;990,60;0,00;0,00;EUR
2026-01-02;16:16:29;Cancelled;"SCALGJCd4ec3scR";"ASML Holding";Security;Sell;NL0010273215;0;0,00;0,00;0,00;0,00;EUR
2026-01-02;16:13:39;Cancelled;"SCALzBaR3MLhptB";"ASML Holding";Security;Sell;NL0010273215;0;0,00;0,00;0,00;0,00;EUR
2026-01-02;15:40:48;Executed;"SCALvKU8h9oL7mg";"Microsoft";Security;Buy;US5949181045;2;411,00;-822,00;0,00;0,00;EUR
2026-01-02;15:40:19;Executed;"SCALeSZKiGmJETK";"ASML Holding Long 3x Factor GS";Security;Buy;DE000GB7ADD3;26;9,728;-252,928;0,00;0,00;EUR
2026-01-02;14:33:46;Executed;"SCAL4U9jUwmdgeR";"DAX Long 5x Factor GS";Security;Buy;DE000GH1L183;48;5,332;-255,936;0,00;0,00;EUR
2026-01-01;01:00:00;Executed;"9IRJC4POJFEWCCL0";"Entgelt PRIME+ Broker";Cash;Fee;;;;-4,99;0,00;;EUR
2026-01-01;01:00:00;Executed;"4c4b6a9e-4103-483d-ab22-3f42e6c8a43b";;Cash;Interest;;;;98,53;0,00;8,70;EUR
2025-12-30;11:53:24;Executed;"SCALKkh3zFjwDAi";"Apple";Security;Buy;US0378331005;3;232,00;-696,00;0,00;0,00;EUR
2025-12-30;10:38:59;Cancelled;"SCALeyjjsbAqHbJ";"Apple";Security;Buy;US0378331005;0;0,00;0,00;0,00;0,00;EUR
2025-12-30;10:37:25;Cancelled;"SCALEuJ5usHPy4o";"thyssenkrupp";Security;Buy;DE0007500001;0;0,00;0,00;0,00;0,00;EUR
2025-12-29;11:57:25;Executed;"SCALtnZFxP479hS";"iShares Core S&P 500 (Acc)";Security;Savings plan;IE00B5BMR087;0,476523;629,56;-299,99981988;0,00;0,00;EUR
2025-12-29;11:34:34;Executed;"SCAL3T9pAL48yzH";"Invesco Physical Gold A";Security;Savings plan;IE00B579F325;0,548305;364,76;-199,9997318;0,00;0,00;EUR
2025-12-29;11:33:36;Executed;"SCALVyPmFFuGYuc";"iShares Nasdaq 100 (Acc)";Security;Savings plan;IE00B53SZB19;0,24108;1.244,40;-299,999952;0,00;0,00;EUR
2025-12-29;11:04:04;Executed;"SCALS2CzUXqmCuk";"Xtrackers MSCI World Information Technology (Acc)";Security;Savings plan;IE00BM67HT60;2,985668;100,48;-299,99992064;0,00;0,00;EUR
2025-12-29;09:38:18;Executed;"SCALnoVcGz2Zx2H";"Tkms Ag & Co. Kgaa";Security;Buy;DE000TKMS001;4;66,00;-264,00;0,00;0,00;EUR
2025-12-23;15:58:57;Executed;"SCALVjTiFZjtS3R";"Zalando";Security;Buy;DE000ZAL1111;15;25,00;-375,00;0,00;0,00;EUR
2025-12-23;14:39:32;Executed;"SCALNgibfNeAt4X";"SAP SE";Security;Buy;DE0007164600;2;208,00;-416,00;0,00;0,00;EUR
2025-12-23;12:04:18;Executed;"SCALWMmGuygKAbn";"ASML Holding";Security;Buy;NL0010273215;1;897,10;-897,10;0,00;0,00;EUR
2025-12-23;12:04:02;Executed;"SCALZdtwSF7Lwer";"ASML Holding";Security;Sell;NL0010273215;1;896,90;896,90;0,00;0,00;EUR
2025-12-23;12:02:21;Executed;"SCALDLRS9scBxxS";"Tkms Ag & Co. Kgaa";Security;Sell;DE000TKMS001;2;66,50;133,00;0,99;0,00;EUR
2025-12-23;12:00:54;Executed;"SCALTZBnrXB7Byd";"thyssenkrupp";Security;Sell;DE0007500001;40;9,242;369,68;0,00;0,00;EUR
2025-12-23;12:00:27;Cancelled;"SCAL2irjCNf6HM1";"thyssenkrupp";Security;Sell;DE0007500001;0;0,00;0,00;0,00;0,00;EUR
2025-12-23;11:57:41;Executed;"SCALic39qJ3qJVR";"Microsoft";Security;Sell;US5949181045;2;411,50;823,00;0,00;0,00;EUR
2025-12-23;11:56:50;Executed;"SCALBpNNDaGayPB";"Apple";Security;Sell;US0378331005;3;229,50;688,50;0,00;0,00;EUR
2025-12-23;11:53:48;Executed;"SCALXAyto4APYHD";"Zalando";Security;Sell;DE000ZAL1111;15;25,57;383,55;0,00;0,00;EUR
2025-12-23;11:51:16;Executed;"SCALnFZ8uvo8C4o";"SAP SE";Security;Sell;DE0007164600;2;208,90;417,80;0,00;0,00;EUR
2025-12-23;11:49:41;Executed;"SCALdtHSUUw1jvd";"Rheinmetall";Security;Buy;DE0007030009;1;1.544,00;-1.544,00;0,00;0,00;EUR
2025-12-23;11:49:04;Executed;"SCAL1Njiu3pXxeM";"Rheinmetall";Security;Sell;DE0007030009;1;1.544,00;1.544,00;0,00;0,00;EUR
2025-12-23;11:35:24;Executed;"SCALpwV6VBvbfpF";"BMW St.";Security;Sell;DE0005190003;3;92,30;276,90;0,00;0,00;EUR
2025-12-23;01:00:00;Executed;"DLFBKKJY6L5CHARNQEIOGH";"Scalable Capital Broker 4x Sparplan";Cash;Deposit;;;;1.100,00;0,00;;EUR
2025-12-22;15:30:06;Executed;"SCALHCh43rNDq6f";"Alphabet A";Security;Buy;US02079K3059;3;263,00;-789,00;0,00;0,00;EUR
2025-12-22;13:00:02;Executed;"SCALx6dixm8bD2D";"NVIDIA";Security;Buy;US67066G1040;4;156,00;-624,00;0,00;0,00;EUR
2025-12-22;12:46:35;Executed;"SCALTM6LcKfy7gv";"NVIDIA";Security;Sell;US67066G1040;4;156,32;625,28;0,00;0,00;EUR
2025-12-22;12:41:21;Executed;"SCALvDzpqMZ8v1w";"Alphabet A";Security;Sell;US02079K3059;3;263,50;790,50;0,00;0,00;EUR
2025-12-22;10:09:11;Executed;"SCALCtCyr4Yd7FA";"iShares Core MSCI World (Acc)";Security;Sell;IE00B4L5Y983;65;111,02;7.216,30;0,00;0,00;EUR
2025-12-22;10:08:26;Executed;"SCALyhrA6HYTSU2";"iShares Core MSCI World (Acc)";Security;Buy;IE00B4L5Y983;66;111,035;-7.328,31;0,00;0,00;EUR
2025-12-22;07:30:11;Executed;"SCALWwbq7Ra9Lzs";"Invesco Physical Silver";Security;Buy;IE00B43VDT70;10;56,28;-562,80;0,00;0,00;EUR
2025-12-19;08:45:07;Executed;"SCALCvD3qwc16S2";"Mercedes-Benz Group";Security;Sell;DE0007100000;5;59,21;296,05;0,00;0,00;EUR
2025-12-19;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-Fgm10H-EUR-DISTRIBUTION-RKN";;Cash;Deposit;;;;1,09;0,00;;EUR
2025-12-18;09:02:30;Executed;"SCALX8g48KNnKa9";"Münchener Rück";Security;Sell;DE0008430026;1;545,40;545,40;0,00;0,00;EUR
2025-12-18;09:00:30;Executed;"SCALFjcdYVhQzYh";"Hannover Rück";Security;Sell;DE0008402215;1;257,60;257,60;0,00;0,00;EUR
2025-12-18;01:00:00;Executed;"262966_cns3t2c78AFERemuBBek9Q";"Alphabet A";Cash;Distribution;US02079K3059;;;0,38;0,00;0,16;EUR
2025-12-17;16:43:09;Executed;"SCALHPgFjVLeF4P";"Siemens";Security;Sell;DE0007236101;2;233,40;466,80;0,00;0,00;EUR
2025-12-17;13:22:10;Executed;"SCALsWXmKjgco1M";"Hannover Rück";Security;Buy;DE0008402215;1;259,80;-259,80;0,00;0,00;EUR
2025-12-17;13:06:41;Executed;"SCALnUQ5rdFt4UR";"Volkswagen Vz.";Security;Sell;DE0007664039;3;104,10;312,30;0,00;0,00;EUR
2025-12-16;17:50:32;Cancelled;"SCALPBHwtZHWy6F";"Allianz";Security;Sell;DE0008404005;0;0,00;0,00;0,00;0,00;EUR
2025-12-16;17:47:40;Executed;"SCALoTjZYiM2icQ";"Siemens";Security;Buy;DE0007236101;2;238,00;-476,00;0,00;0,00;EUR
2025-12-16;17:39:13;Executed;"SCALtMRgCoEckYF";"Volkswagen Vz.";Security;Buy;DE0007664039;3;106,85;-320,55;0,00;0,00;EUR
2025-12-16;17:37:48;Executed;"SCALwmyJgRVhH8z";"Münchener Rück";Security;Buy;DE0008430026;1;558,60;-558,60;0,00;0,00;EUR
2025-12-16;17:35:40;Executed;"SCAL89ngPek8spo";"Mercedes-Benz Group";Security;Buy;DE0007100000;5;60,67;-303,35;0,00;0,00;EUR
2025-12-16;17:34:10;Cancelled;"SCALxWhtPgTSLgy";"Continental";Security;Buy;DE0005439004;0;0,00;0,00;0,00;0,00;EUR
2025-12-16;17:32:23;Cancelled;"SCALrfEGGQLLE2d";"Continental";Security;Buy;DE0005439004;0;0,00;0,00;0,00;0,00;EUR
2025-12-16;17:28:42;Executed;"SCALTcXRVdFXajY";"BMW St.";Security;Buy;DE0005190003;3;94,16;-282,48;0,00;0,00;EUR
2025-12-16;17:23:56;Executed;"SCALeQ2St8gYr6f";"Allianz";Security;Buy;DE0008404005;1;383,30;-383,30;0,00;0,00;EUR
2025-12-15;11:58:49;Executed;"SCALp3Jq4syVN6u";"iShares Core MSCI World (Acc)";Security;Savings plan;IE00B4L5Y983;2,699905;111,115;-299,999944075;0,00;0,00;EUR
2025-12-11;01:00:00;Executed;"QHESJUH6KFNDKDWBWHRHQ7";"Scalable Capital Broker Sparplan";Cash;Deposit;;;;300,00;0,00;;EUR
2025-12-08;01:00:00;Executed;"BULK_WITHHOLDING_TAX_cns3t2c78AFERemuBBek9Q";;Cash;Deposit;;;;0,00;0,00;;EUR
2025-12-08;01:00:00;Executed;"5KX6MI";"Migration Cash";Cash;Withdrawal;;;;-3.543,91;0,00;;EUR
2025-12-08;01:00:00;Executed;"CDS_DTA_otnCmDq1XgzVoNy3y1Wztb_0_5k6T7JXSPk1B2ifRu2ok3x";"";Cash;Taxes;;;;195,23;0,00;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-DE0007030009-WDP";"Rheinmetall";Security;Security transfer;DE0007030009;1;1.532,00;1.532,00;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-US02079K3059-WDP";"Alphabet A";Security;Security transfer;US02079K3059;3;274,95;824,85;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-US0378331005-WDP";"Apple";Security;Security transfer;US0378331005;3;240,00;720,00;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-NL0010273215-WDP";"ASML Holding";Security;Security transfer;NL0010273215;1;943,90;943,90;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-US33813J1060-WDP";"Fisker A";Security;Security transfer;US33813J1060;650;0,00;0,00;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-IE00B4L5Y983-WDP";"iShares Core MSCI World (Acc)";Security;Security transfer;IE00B4L5Y983;51,9;111,72;5.798,268;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-IE00B53SZB19-WDP";"iShares Nasdaq 100 (Acc)";Security;Security transfer;IE00B53SZB19;4,026;1.266,00;5.096,916;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-DE0007164600-WDP";"SAP SE";Security;Security transfer;DE0007164600;2;212,75;425,50;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-DE0007500001-WDP";"thyssenkrupp";Security;Security transfer;DE0007500001;40;9,40;376,00;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-US67066G1040-WDP";"NVIDIA";Security;Security transfer;US67066G1040;4;156,72;626,88;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-GB00BLD4ZL17-WDP";"CoinShares Physical Bitcoin";Security;Security transfer;GB00BLD4ZL17;10;74,01;740,10;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-US5949181045-WDP";"Microsoft";Security;Security transfer;US5949181045;2;414,55;829,10;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-IE00BHZRQZ17-WDP";"Franklin FTSE India (Acc)";Security;Security transfer;IE00BHZRQZ17;67,345;38,415;2.587,058175;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-EUR-DEPOSIT";"";Cash;Deposit;;;;3.543,91;0,00;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-IE00B579F325-WDP";"Invesco Physical Gold A";Security;Security transfer;IE00B579F325;6,782;348,10;2.360,8142;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-IE00B5BMR087-WDP";"iShares Core S&P 500 (Acc)";Security;Security transfer;IE00B5BMR087;8,71;631,46;5.500,0166;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-DE000TKMS001-WDP";"Tkms Ag & Co. Kgaa";Security;Security transfer;DE000TKMS001;2;68,65;137,30;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-DE000ZAL1111-WDP";"Zalando";Security;Security transfer;DE000ZAL1111;15;23,82;357,30;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-cns3t2c78AFERemuBBek9Q-IE00BM67HT60-WDP";"Xtrackers MSCI World Information Technology (Acc)";Security;Security transfer;IE00BM67HT60;51,728;102,28;5.290,73984;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00594586036";"Invesco Physical Gold A";Security;Security transfer;IE00B579F325;-6,782;348,16;-2.361,22112;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00594586351";"Franklin FTSE India (Acc)";Security;Security transfer;IE00BHZRQZ17;-67,345;38,43;-2.588,06835;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00594585404";"Tkms Ag & Co. Kgaa";Security;Security transfer;DE000TKMS001;-2;67,00;-134,00;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00594585484";"Zalando";Security;Security transfer;DE000ZAL1111;-15;23,58;-353,70;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00594585862";"iShares Nasdaq 100 (Acc)";Security;Security transfer;IE00B53SZB19;-4,026;1.256,60;-5.059,0716;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00594586528";"Xtrackers MSCI World Information Technology (Acc)";Security;Security transfer;IE00BM67HT60;-51,728;101,66;-5.258,66848;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00594587073";"Microsoft";Security;Security transfer;US5949181045;-2;410,30;-820,60;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00594585571";"CoinShares Physical Bitcoin";Security;Security transfer;GB00BLD4ZL17;-10;76,50;-765,00;;;EUR
